"url","Rank","Mountain 1","Mountain 1_link","Mountain 2","Mountain 3","Mountain 3_link","Heigh Tm 1","Height Ft","Prom Inen Cem","Range 1","Range 1_link","Range 2","Range 3","Range 3_link","Coordinates 1","Coordinates 1_alt","Coordinates 2","Coordinates 2_link","Coordinates 3","Coordinates 3_link","Coordinates 4","Coordinates 4_link","Coordinates 5","Coordinates 5_link","Coordinates 6","Coordinates 6_link","Coordinates 7","Coordinates 7_link","Parent 1","Parent 2","Parent 2_link","First Ascent 1","First Ascent 2","First Ascent 2_link","Ascents 1","Country With 1","Country With 2","Country With 2_link"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","114","Dhaulagiri V","https://en.wikipedia.org/wiki/Dhaulagiri","","","","7,618; 7,618","24,993","340","Dhaulagiri","https://en.wikipedia.org/wiki/Dhaulagiri","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°44′02″N 83°21′41″E / 28.73389°N 83.36139°E / 28.73389; 83.36139 (Dhaulagiri V (7618 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_02_N_83_21_41_E_&title=Dhaulagiri+V+%287618+m%29","28°44′02″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_02_N_83_21_41_E_&title=Dhaulagiri+V+%287618+m%29","83°21′41″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_02_N_83_21_41_E_&title=Dhaulagiri+V+%287618+m%29","28.73389°N 83.36139°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_02_N_83_21_41_E_&title=Dhaulagiri+V+%287618+m%29","28.73389; 83.36139","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_02_N_83_21_41_E_&title=Dhaulagiri+V+%287618+m%29","Dhaulagiri V (7618 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_44_02_N_83_21_41_E_&title=Dhaulagiri+V+%287618+m%29","Dhaulagiri IV","Dhaulagiri IV","https://en.wikipedia.org/wiki/Dhaulagiri_IV","1975","","","2 (3)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","38","Shispare","https://en.wikipedia.org/wiki/Shispare","","[dp 1]","","7,611; 7,611","24,970","1,240","Batura","https://en.wikipedia.org/wiki/Batura_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","36°26′26″N 74°40′51″E / 36.44056°N 74.68083°E / 36.44056; 74.68083 (38. Shispare (7611 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_26_26_N_74_40_51_E_&title=38.+Shispare+%287611+m%29","36°26′26″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_26_26_N_74_40_51_E_&title=38.+Shispare+%287611+m%29","74°40′51″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_26_26_N_74_40_51_E_&title=38.+Shispare+%287611+m%29","36.44056°N 74.68083°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_26_26_N_74_40_51_E_&title=38.+Shispare+%287611+m%29","36.44056; 74.68083","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_26_26_N_74_40_51_E_&title=38.+Shispare+%287611+m%29","38. Shispare (7611 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_26_26_N_74_40_51_E_&title=38.+Shispare+%287611+m%29","Batura Sar","Batura Sar","https://en.wikipedia.org/wiki/Batura_Sar","1974","","","3 (1)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","39","Trivor","https://en.wikipedia.org/wiki/Trivor","","[dp 1]","","7,577; 7,577","24,859","997","Hispar","https://en.wikipedia.org/wiki/Hispar_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","36°17′15″N 75°05′06″E / 36.28750°N 75.08500°E / 36.28750; 75.08500 (39. Trivor (7577 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_17_15_N_75_05_06_E_&title=39.+Trivor+%287577+m%29","36°17′15″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_17_15_N_75_05_06_E_&title=39.+Trivor+%287577+m%29","75°05′06″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_17_15_N_75_05_06_E_&title=39.+Trivor+%287577+m%29","36.28750°N 75.08500°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_17_15_N_75_05_06_E_&title=39.+Trivor+%287577+m%29","36.28750; 75.08500","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_17_15_N_75_05_06_E_&title=39.+Trivor+%287577+m%29","39. Trivor (7577 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_17_15_N_75_05_06_E_&title=39.+Trivor+%287577+m%29","Distaghil Sar","Distaghil Sar","https://en.wikipedia.org/wiki/Distaghil_Sar","1960","","","2 (5)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","40","Gangkhar Puensum","https://en.wikipedia.org/wiki/Gangkhar_Puensum","","","","7,570; 7,570","24,836","2,995","Kula Kangri","https://en.wikipedia.org/wiki/Kula_Kangri","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°02′50″N 90°27′19″E / 28.04722°N 90.45528°E / 28.04722; 90.45528 (40. Gangkhar Puensum (7570 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_02_50_N_90_27_19_E_&title=40.+Gangkhar+Puensum+%287570+m%29","28°02′50″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_02_50_N_90_27_19_E_&title=40.+Gangkhar+Puensum+%287570+m%29","90°27′19″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_02_50_N_90_27_19_E_&title=40.+Gangkhar+Puensum+%287570+m%29","28.04722°N 90.45528°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_02_50_N_90_27_19_E_&title=40.+Gangkhar+Puensum+%287570+m%29","28.04722; 90.45528","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_02_50_N_90_27_19_E_&title=40.+Gangkhar+Puensum+%287570+m%29","40. Gangkhar Puensum (7570 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_02_50_N_90_27_19_E_&title=40.+Gangkhar+Puensum+%287570+m%29","Kangchenjunga","Kangchenjunga","https://en.wikipedia.org/wiki/Kangchenjunga","unclimbed","","","0 (3)","Bhutan • China","Bhutan; China","https://en.wikipedia.org/wiki/Bhutan; https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","41","Gongga Shan","https://en.wikipedia.org/wiki/Mount_Gongga","/; Minya Konka","","","7,556; 7,556","24,790","3,642","Daxue Mountains","https://en.wikipedia.org/wiki/Daxue_Mountains","(","Hengduan Shan","https://en.wikipedia.org/wiki/Hengduan_Shan","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","29°35′43″N 101°52′47″E / 29.59528°N 101.87972°E / 29.59528; 101.87972 (41. Gongga Shan / Minya Konka (7556 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=29_35_43_N_101_52_47_E_&title=41.+Gongga+Shan+%2F+Minya+Konka+%287556+m%29","29°35′43″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=29_35_43_N_101_52_47_E_&title=41.+Gongga+Shan+%2F+Minya+Konka+%287556+m%29","101°52′47″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=29_35_43_N_101_52_47_E_&title=41.+Gongga+Shan+%2F+Minya+Konka+%287556+m%29","29.59528°N 101.87972°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=29_35_43_N_101_52_47_E_&title=41.+Gongga+Shan+%2F+Minya+Konka+%287556+m%29","29.59528; 101.87972","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=29_35_43_N_101_52_47_E_&title=41.+Gongga+Shan+%2F+Minya+Konka+%287556+m%29","41. Gongga Shan / Minya Konka (7556 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=29_35_43_N_101_52_47_E_&title=41.+Gongga+Shan+%2F+Minya+Konka+%287556+m%29","Mount Everest","Mount Everest","https://en.wikipedia.org/wiki/Mount_Everest","1932","","","6 (7)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","42","Annapurna III","https://en.wikipedia.org/wiki/Annapurna","","","","7,555; 7,555","24,787","703","Annapurna","https://en.wikipedia.org/wiki/Annapurna","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°35′06″N 83°59′24″E / 28.58500°N 83.99000°E / 28.58500; 83.99000 (42. Annapurna III (7555 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_35_06_N_83_59_24_E_&title=42.+Annapurna+III+%287555+m%29","28°35′06″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_35_06_N_83_59_24_E_&title=42.+Annapurna+III+%287555+m%29","83°59′24″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_35_06_N_83_59_24_E_&title=42.+Annapurna+III+%287555+m%29","28.58500°N 83.99000°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_35_06_N_83_59_24_E_&title=42.+Annapurna+III+%287555+m%29","28.58500; 83.99000","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_35_06_N_83_59_24_E_&title=42.+Annapurna+III+%287555+m%29","42. Annapurna III (7555 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_35_06_N_83_59_24_E_&title=42.+Annapurna+III+%287555+m%29","Annapurna I","Annapurna I","https://en.wikipedia.org/wiki/Annapurna_I","1961","","","10 (17)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","43","Skyang Kangri","https://en.wikipedia.org/wiki/Skyang_Kangri","","[dp 1]; [dp 2]","; ","7,545; 7,545","24,754","1,085","Baltoro","https://en.wikipedia.org/wiki/Baltoro_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°55′35″N 76°34′03″E / 35.92639°N 76.56750°E / 35.92639; 76.56750 (43. Skyang Kangri (7545 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_55_35_N_76_34_03_E_&title=43.+Skyang+Kangri+%287545+m%29","35°55′35″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_55_35_N_76_34_03_E_&title=43.+Skyang+Kangri+%287545+m%29","76°34′03″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_55_35_N_76_34_03_E_&title=43.+Skyang+Kangri+%287545+m%29","35.92639°N 76.56750°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_55_35_N_76_34_03_E_&title=43.+Skyang+Kangri+%287545+m%29","35.92639; 76.56750","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_55_35_N_76_34_03_E_&title=43.+Skyang+Kangri+%287545+m%29","43. Skyang Kangri (7545 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_55_35_N_76_34_03_E_&title=43.+Skyang+Kangri+%287545+m%29","K2","K2","https://en.wikipedia.org/wiki/K2","1976","","","1 (2)","Pakistan[dp 1] • China[dp 2]","Pakistan; [dp 1]; China; [dp 2]","https://en.wikipedia.org/wiki/Pakistan; ; https://en.wikipedia.org/wiki/China; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","44","Changtse","https://en.wikipedia.org/wiki/Changtse","/ Bei Pk","[11]","","7,543; 7,543","24,747","514","Mahalangur","https://en.wikipedia.org/wiki/Mahalangur_Himal","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°01′29″N 86°54′51″E / 28.02472°N 86.91417°E / 28.02472; 86.91417 (44. Changtse (7543 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_01_29_N_86_54_51_E_&title=44.+Changtse+%287543+m%29","28°01′29″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_01_29_N_86_54_51_E_&title=44.+Changtse+%287543+m%29","86°54′51″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_01_29_N_86_54_51_E_&title=44.+Changtse+%287543+m%29","28.02472°N 86.91417°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_01_29_N_86_54_51_E_&title=44.+Changtse+%287543+m%29","28.02472; 86.91417","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_01_29_N_86_54_51_E_&title=44.+Changtse+%287543+m%29","44. Changtse (7543 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_01_29_N_86_54_51_E_&title=44.+Changtse+%287543+m%29","Mount Everest","Mount Everest","https://en.wikipedia.org/wiki/Mount_Everest","1982","","","9 (9)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","45","Kula Kangri","https://en.wikipedia.org/wiki/Kula_Kangri","","[dp 4]","","7,538; 7,538","24,731","1,654","Kula Kangri","https://en.wikipedia.org/wiki/Kula_Kangri","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°13′37″N 90°36′59″E / 28.22694°N 90.61639°E / 28.22694; 90.61639 (45. Kula Kangri (7538 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_13_37_N_90_36_59_E_&title=45.+Kula+Kangri+%287538+m%29","28°13′37″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_13_37_N_90_36_59_E_&title=45.+Kula+Kangri+%287538+m%29","90°36′59″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_13_37_N_90_36_59_E_&title=45.+Kula+Kangri+%287538+m%29","28.22694°N 90.61639°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_13_37_N_90_36_59_E_&title=45.+Kula+Kangri+%287538+m%29","28.22694; 90.61639","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_13_37_N_90_36_59_E_&title=45.+Kula+Kangri+%287538+m%29","45. Kula Kangri (7538 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_13_37_N_90_36_59_E_&title=45.+Kula+Kangri+%287538+m%29","Gangkhar Puensum","Gangkhar Puensum","https://en.wikipedia.org/wiki/Gangkhar_Puensum","1986","","","3 (2)","China( • Bhutan)[dp 4]","China; Bhutan; [dp 4]","https://en.wikipedia.org/wiki/China; https://en.wikipedia.org/wiki/Bhutan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","46","Kongur Tiube","https://en.wikipedia.org/wiki/Kongur_Tagh#Kongur_Tiube","","","","7,530; 7,530","24,705","840","Kongur Shan","https://en.wikipedia.org/wiki/Kongur_Shan","(Eastern","Pamirs","https://en.wikipedia.org/wiki/Pamirs","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","38°36′57″N 75°11′45″E / 38.61583°N 75.19583°E / 38.61583; 75.19583 (46. Kongur Tiube (7530 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=38_36_57_N_75_11_45_E_&title=46.+Kongur+Tiube+%287530+m%29","38°36′57″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=38_36_57_N_75_11_45_E_&title=46.+Kongur+Tiube+%287530+m%29","75°11′45″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=38_36_57_N_75_11_45_E_&title=46.+Kongur+Tiube+%287530+m%29","38.61583°N 75.19583°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=38_36_57_N_75_11_45_E_&title=46.+Kongur+Tiube+%287530+m%29","38.61583; 75.19583","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=38_36_57_N_75_11_45_E_&title=46.+Kongur+Tiube+%287530+m%29","46. Kongur Tiube (7530 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=38_36_57_N_75_11_45_E_&title=46.+Kongur+Tiube+%287530+m%29","Kongur Tagh","Kongur Tagh","https://en.wikipedia.org/wiki/Kongur_Tagh","1956","","","2 (3)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","47","Mamostong Kangri","https://en.wikipedia.org/wiki/Mamostong_Kangri","","","","7,516; 7,516","24,659","1,803","Rimo","https://en.wikipedia.org/wiki/Rimo_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°08′31″N 77°34′39″E / 35.14194°N 77.57750°E / 35.14194; 77.57750 (47. Mamostong Kangri (7516 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_08_31_N_77_34_39_E_&title=47.+Mamostong+Kangri+%287516+m%29","35°08′31″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_08_31_N_77_34_39_E_&title=47.+Mamostong+Kangri+%287516+m%29","77°34′39″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_08_31_N_77_34_39_E_&title=47.+Mamostong+Kangri+%287516+m%29","35.14194°N 77.57750°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_08_31_N_77_34_39_E_&title=47.+Mamostong+Kangri+%287516+m%29","35.14194; 77.57750","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_08_31_N_77_34_39_E_&title=47.+Mamostong+Kangri+%287516+m%29","47. Mamostong Kangri (7516 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_08_31_N_77_34_39_E_&title=47.+Mamostong+Kangri+%287516+m%29","Gasherbrum I","Gasherbrum I","https://en.wikipedia.org/wiki/Gasherbrum_I","1984","","","5 (0)","India","India","https://en.wikipedia.org/wiki/India"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","48","Saser Kangri","https://en.wikipedia.org/wiki/Saser_Kangri","II E","[12]","","7,513; 7,513","24,649","1,458","Saser","https://en.wikipedia.org/wiki/Saser_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","34°48′17″N 77°48′24″E / 34.80472°N 77.80667°E / 34.80472; 77.80667 (48. Saser Kangri II E (7513 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=34_48_17_N_77_48_24_E_&title=48.+Saser+Kangri+II+E+%287513+m%29","34°48′17″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=34_48_17_N_77_48_24_E_&title=48.+Saser+Kangri+II+E+%287513+m%29","77°48′24″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=34_48_17_N_77_48_24_E_&title=48.+Saser+Kangri+II+E+%287513+m%29","34.80472°N 77.80667°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=34_48_17_N_77_48_24_E_&title=48.+Saser+Kangri+II+E+%287513+m%29","34.80472; 77.80667","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=34_48_17_N_77_48_24_E_&title=48.+Saser+Kangri+II+E+%287513+m%29","48. Saser Kangri II E (7513 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=34_48_17_N_77_48_24_E_&title=48.+Saser+Kangri+II+E+%287513+m%29","Saser Kangri I","Saser Kangri","https://en.wikipedia.org/wiki/Saser_Kangri","2011","","","0 (0)[12]","India","India","https://en.wikipedia.org/wiki/India"
